Datetime,Hash,Commit Msg,Filename,Removed Test Case,Manual Validation,Final Results,Ajay Manual Validation,Suraj Manual Validation,Ajay Comments,Suraj Comments
,,,PMDOptionsSettingsTest.java,testRuleProperties,yes,yes,yes,yes,,
,,,DroolsVisitorTest.java,testPackage,yes,yes,yes,yes,,
,,,,testImport1,yes,yes,yes,yes,,
,,,,testImport2,yes,yes,yes,yes,,
,,,,testImportDup,yes,yes,yes,yes,,
,,,,testImportSingle,yes,yes,yes,yes,,
,,,,testClass,yes,yes,yes,yes,,
,,,,testClassPublic,yes,yes,yes,yes,,
,,,,testClassAbstract,yes,yes,yes,yes,,
,,,,testClassInner,yes,yes,yes,yes,,
,,,,testClassAnon,yes,yes,yes,yes,,
,,,DuplicateImportTest.java,testNoDupes,yes,yes,yes,yes,,
,,,,testDupeOnDemand,yes,yes,yes,yes,,
,,,,testDupeNoDemand,yes,yes,yes,yes,,
,,,,testDupeOnNoDemand,yes,yes,yes,yes,,
08/17/2014 12:10:12,15571a15db7e468eac1b824c692c843f665b5e79,Refactor cyclomatic complexity tests to be standard rule tests,CyclomaticComplexityTest.java,testOneMethod,yes,yes,yes,yes,,functionality tested?
,,,,testNastyComplicatedMethod,yes,yes,yes,yes,,functionality tested?
,,,,testConstructor,yes,yes,yes,yes,,functionality tested?
,,,,testLessComplicatedThanReportLevel,yes,yes,yes,yes,,functionality tested?
,,,,testRemainingTestCases,yes,yes,yes,yes,,functionality tested?
,,,ModifiedCyclomaticComplexityTest.java,testOneMethod,yes,yes,yes,yes,,functionality tested?
,,,,testNastyComplicatedMethod,yes,yes,yes,yes,,functionality tested?
,,,,testConstructor,yes,yes,yes,yes,,functionality tested?
,,,,testLessComplicatedThanReportLevel,yes,yes,yes,yes,,functionality tested?
,,,NPathComplexityTest.java,testViolationMessage,yes,yes,yes,yes,,functionality tested?
,,,,testReturnValueComplexity,yes,yes,yes,yes,,functionality tested?
,,,StdCyclomaticComplexityTest.java,testOneMethod,yes,yes,yes,yes,,functionality tested?
,,,,testNastyComplicatedMethod,yes,yes,yes,yes,,functionality tested?
,,,,testConstructor,yes,yes,yes,yes,,functionality tested?
,,,,testLessComplicatedThanReportLevel,yes,yes,yes,yes,,functionality tested?
,,,,testRemainingTestCases,yes,yes,yes,yes,,functionality tested?
09/29/2014 14:28:33,b781fd3eb56b606294ca049ee45f0c6d0a2f0b4f,Renamed LanguageVersionModule back to LanguageVersion and LanguageModule back to Language.,LanguageVersionTest.java,testFindVersionsForLanguageTerseName,no,no,no,no,,
10/06/2014 13:00:31,d038fed36eaa2584bef03fc1d7ad3ca9f6235b66,Fix RendererTests - XMLRendererTest same as all others now.,XMLRendererTest.java,testEmptyReport,yes,yes,yes,yes,,
,,,,testErrorReport,yes,yes,yes,yes,,
,,,,testSingleReport,yes,yes,yes,yes,,
,,,,testDoubleReport,yes,yes,yes,yes,,
,,,,testTwoFiles,yes,yes,yes,yes,,
01/18/2015 4:00:10,3ef82a6c3af05270cffb62a0cf067f424ceadb22,Update changelog for python pull request,LanguageVersionDiscovererTest.java,testPlsql,no,no,no,no,,
03/07/2015 14:12:04,c74b43baf22b17fc3f248d665ad85bf5f8c6045b,"#1317 RuntimeException when parsing class with multiple lambdas
Removing Java8MultipleLambdasTest from java8 integration, as it can
be tested with java < 8 in pmd-java",Java8MultipleLambdasTest.java,should_not_fail,yes,yes,yes,yes,,
05/09/2015 8:08:35,19d18a65d3acef40e87fbc7dbc563b07e3ea4ce4,Removing maven-plugin-pmd-build. This has been moved to https://github.com/pmd/build-tools,PmdBuildTaskTest.java,antTask,yes,yes,yes,yes,,
,,,RuleSetToDocsTest.java,convertRulesetsTest,yes,yes,yes,yes,,
,,,,readPropertyDescriptors,yes,yes,yes,yes,,
,,,RulesetFilenameFilterTest.java,testAccept,yes,yes,yes,yes,,
,,,PmdPreSiteTest.java,testMojo,yes,yes,yes,yes,,
10/16/2015 5:18:15,3393507082938c28f62d1e08cc2e39092ff277df,"#1425 Invalid XML Characters in Output
XMLRenderer correctly escapes the surrogate characters
AvoidDuplicateLiterals tries to reconstruct original string literal",AvoidDuplicateLiteralsRuleTest.java,testAll,yes,yes,yes,yes,,
01/25/2016 3:29:00,e6f5380719e5bf11a5d9f15323964f8feedbf972,"fixes #1455 PMD doesn't handle Java 8 explicit receiver parameters
Those parameters are correctly parsed now and can be found
with ""//FormalParameter[@ExplicitReceiverParameter='true']""",ParserCornersTest.java,testParsersCases,no,no,no,no,,
03/14/2016 6:49:30,89fcd45f75f79f5f223e4f572ef332f75869dcef,Next step towards compile ;-),CsTokenizerTest.java,testSimpleClass,yes,yes,yes,yes,,
,,,,testSimpleClassDuplicatedTokens,yes,yes,yes,yes,,
,,,,testSimpleClassMethodMultipleLines,yes,yes,yes,yes,,
,,,,testStrings,yes,yes,yes,yes,,
,,,,testOpenString,yes,yes,yes,yes,,
,,,,testCommentsIgnored1,yes,yes,yes,yes,,
,,,,testCommentsIgnored2,yes,yes,yes,yes,,
,,,,testCommentsIgnored3,yes,yes,yes,yes,,
,,,,testMoreTokens,yes,yes,yes,yes,,
,,,,testLineNumberAfterMultilineComment,yes,yes,yes,yes,,
,,,,testLineNumberAfterMultilineString,yes,yes,yes,yes,,
,,,,testIgnoreUsingDirectives,yes,yes,yes,yes,,
,,,,testUsingStatementsAreNotIgnored,yes,yes,yes,yes,,
,,,FortranTokenizerTest.java,tokenizeTest,yes,yes,yes,yes,,
,,,JspParserTest.java,testParseDollar,yes,yes,yes,yes,,
,,,JspDocStyleTest.java,testSimplestJsp,yes,yes,yes,yes,,
,,,,testElementAttributeAndNamespace,yes,yes,yes,yes,,
,,,,testAttributeValueContainingHash,yes,yes,yes,yes,,
,,,,testCData,yes,yes,yes,yes,,
,,,,testDoctype,yes,yes,yes,yes,,
,,,,testComment,yes,yes,yes,yes,,
,,,,testHtmlScript,yes,yes,yes,yes,,
,,,,testImportHtmlScript,yes,yes,yes,yes,,
,,,,testHtmlScriptWithAttribute,yes,yes,yes,yes,,
,,,,testComplexHtmlScript,yes,yes,yes,yes,,
,,,,testInlineCss,yes,yes,yes,yes,,
,,,,testTextInTag,yes,yes,yes,yes,,
,,,,noSpacesBetweenTags,yes,yes,yes,yes,,
,,,,unclosedTagsWithDollar,yes,yes,yes,yes,,
,,,,unclosedTagsWithELWithin,yes,yes,yes,yes,,
,,,,mixedExpressions,yes,yes,yes,yes,Missing some deleted tests,
,,,,unclosedTagsWithJspExpressionWithin,yes,yes,yes,yes,,
,,,,textBetweenUnopenedTag,yes,yes,yes,yes,,
,,,,textMultipleClosingTags,yes,yes,yes,yes,,
,,,,textAfterOpenAndClosedTag,yes,yes,yes,yes,,
,,,,quoteEL,yes,yes,yes,yes,,
,,,,quoteExpression,yes,yes,yes,yes,,
,,,,quoteTagInAttribute,yes,yes,yes,yes,,
,,,,noQuoteAttrValue,yes,yes,yes,yes,,
,,,,noQuoteAttrWithJspEL,yes,yes,yes,yes,,
,,,,noQuoteAttrWithJspExpression,yes,yes,yes,yes,,
,,,,noQuoteAttrEmpty,yes,yes,yes,yes,,
,,,,noQuoteAttrCrLf,yes,yes,yes,yes,,
,,,,noQuoteAttrTab,yes,yes,yes,yes,,
,,,,noQuoteAttrWithMalformedJspExpression,yes,yes,yes,yes,,
,,,,noQuoteAttrWithScriptletInValue,yes,yes,yes,yes,,
,,,,noQuoteAttrWithBeanWriteTagAsValue,yes,yes,yes,yes,,
,,,,quoteAttrWithBeanWriteTagAsValue,yes,yes,yes,yes,,
,,,,noQuoteAttrWithDollarSignInValue,yes,yes,yes,yes,,
,,,,noQuoteAttrWithSharpSymbolInValue,yes,yes,yes,yes,,
,,,,unclosedTag,yes,yes,yes,yes,,
,,,,unclosedTagAndNoQuotesForAttribute,yes,yes,yes,yes,,
,,,,unclosedTagMultipleLevels,yes,yes,yes,yes,,
,,,,nestedEmptyTags,yes,yes,yes,yes,,
,,,,nestedMultipleTags,yes,yes,yes,yes,,
,,,,unclosedParentTagClosedBeforeChild,yes,yes,yes,yes,,
,,,,unmatchedTagDoesNotInfluenceStructure,yes,yes,yes,yes,,
,,,,unclosedStartTagWithUnmatchedCloseOfDifferentTag,yes,yes,yes,yes,,
,,,,unclosedEndOfDoc,yes,yes,yes,yes,,
,,,JspPageStyleTest.java,testComment,yes,yes,yes,yes,,
,,,,testDirective,yes,yes,yes,yes,,
,,,,testDeclaration,yes,yes,yes,yes,,
,,,,testScriptlet,yes,yes,yes,yes,,
,,,,testExpression,yes,yes,yes,yes,,
,,,,testExpressionInAttribute,yes,yes,yes,yes,,
,,,,testElExpression,yes,yes,yes,yes,,
,,,,testElExpressionInAttribute,yes,yes,yes,yes,,
,,,,testJsfValueBinding,yes,yes,yes,yes,,
,,,OpenTagRegisterTest.java,testSimpleNesting,yes,yes,yes,yes,,
,,,,doubleNesting,yes,yes,yes,yes,,
,,,,unopenedTags,yes,yes,yes,yes,,
,,,,interleavedTags,yes,yes,yes,yes,,
,,,,openedIsolatedTag,yes,yes,yes,yes,,
,,,XPathJspRuleTest.java,testExpressionMatching,yes,yes,yes,yes,,
,,,MatlabTokenizerTest.java,tokenizeTest,yes,yes,yes,yes,,
,,,PLSQLTokenizerTest.java,tokenizeTest,yes,yes,yes,yes,,
,,,PLSQLParserTest.java,testExceptions,yes,yes,yes,yes,,
,,,,testBOM,yes,yes,yes,yes,,
,,,PLSQLXPathRuleTest.java,testXPathRule1,yes,yes,yes,yes,,
,,,,testXPathRule1Compatibility,yes,yes,yes,yes,,
,,,,testXPathRule2,yes,yes,yes,yes,,
,,,StatementAndBraceFinderTest.java,testExpressionParentChildLinks,yes,yes,yes,yes,,
,,,,testVariableOrConstantDeclaratorParentChildLinks,yes,yes,yes,yes,,
,,,,testIfStmtHasCorrectTypes,yes,yes,yes,yes,,
,,,,testWhileStmtHasCorrectTypes,yes,yes,yes,yes,,
,,,,testForStmtHasCorrectTypes,yes,yes,yes,yes,,
,,,,testSimpleCaseStmtHasCorrectTypes,conflict,yes,no,yes,commented out tests,
,,,,testLabelledStmtHasCorrectTypes,yes,yes,yes,yes,,
,,,,testOnlyWorksForMethodsAndConstructors,yes,yes,yes,yes,,
,,,PythonTokenizerTest.java,tokenizeTest,yes,yes,yes,yes,,
,,,ScalaTokenizerTest.java,tokenizeTest,yes,yes,yes,yes,,
,,,VmParserTest.java,testParser,yes,yes,yes,yes,,
,,,,testParser2,yes,yes,yes,yes,,
,,,,testParser3,yes,yes,yes,yes,,
,,,PMDTaskTest.java,testXML,yes,yes,yes,yes,,
,,,AbstractWsdlRuleTest.java,testVisit,yes,yes,yes,yes,,
,,,XmlParserOptionsTest.java,testDefaults,yes,yes,yes,yes,,
,,,,testConstructor,yes,yes,yes,yes,,
,,,,testSetters,yes,yes,yes,yes,,
,,,,testEqualsHashcode,yes,yes,yes,yes,,
,,,XmlParserTest.java,testLineNumbers,yes,yes,yes,yes,,
,,,,testDefaultParsing,yes,yes,yes,yes,,
,,,,testParsingCoalescingEnabled,yes,yes,yes,yes,,
,,,,testParsingDoNotExpandEntities,yes,yes,yes,yes,,
,,,,testParsingIgnoreComments,yes,yes,yes,yes,,
,,,,testParsingIgnoreElementContentWhitespace,yes,yes,yes,yes,,
,,,,testDefaultParsingNamespaces,yes,yes,yes,yes,,
,,,,testParsingNotNamespaceAware,yes,yes,yes,yes,,
,,,,testParsingWithValidation,yes,yes,yes,yes,,
,,,,testWithProcessingInstructions,yes,yes,yes,yes,,
,,,AbstractDomXmlRuleTest.java,testVisit,yes,yes,yes,yes,,
,,,,dtdIsNotLookedUp,yes,yes,yes,yes,,
,,,,xsdIsNotLookedUp,yes,yes,yes,yes,,
,,,AbstractXmlRuleTest.java,testVisit,yes,yes,yes,yes,,
03/21/2016 11:18:09,378c903e9cd1798a7ca4ebd6cf26c6a2275bcd0a,"I guess we need more AST nodes to make parsing of real world classes
work ;-)",ApexParserTest.java,testParse,no,no,no,no,,renamed and modified
11/11/2016 17:39:15,71df067a0dbd27ef78e4c82ca7cc58fd138f65c3,"Consider classpath and ruleset for cache invalidation

 - Not completely convinced by this implementation, but is simple enough
    and it's working.",FileAnalysisCacheTest.java,testStoreSkipsFilesThatFailedProcessing,yes,yes,yes,yes,,new test added to test functionality
11/11/2016 17:39:15,4dad69c9de8be15f151665568d6a0d6b56f04bfc,Tidy up final test cases,FileAnalysisCacheTest.java,testLoadFromDirectory,no,no,no,no,,renamed and modified
,,,,testLoadFromUnreadableFile,no,no,no,no,,
,,,,testStoreOnUnwritableFile,no,no,no,no,,
11/30/2016 12:25:19,1d6c9327a0df102a7f04308dd07a3b1a226107f2,"Refactor RuleSet creation

 - RuleSet is now immutable
 - RuleSets are created through a RuleSetBuilder
 - RuleSetBuilder is accessed solely from RuleSetFactory
 - RuleSetFactory can now either parse XMLs for rule set creation,
    or create single rule rulesets",XPathCLITest.java,runXPath,yes,yes,yes,yes,,
12/16/2016 5:32:18,eb2d942ed46e820e8ab874da0d9f8057037ab177,pmd-core: checkstyle fixes,ReportTest.java,testSortedReport_File,no,no,no,no,,
,,,,testSortedReport_Line,no,no,no,no,,
,,,RuleSetReferenceIdTest.java,constructor_GivenHttpUrlId_SucceedsAndProcessesIdCorrectly,no,no,no,no,,
,,,,constructor_GivenHttpUrl_InputStream,no,no,no,no,,
,,,,constructor_GivenHttpUrl_SingleRule_InputStream,no,no,no,no,,
,,,PMDCommandLineInterfaceTest.java,testSetStatusCodeOrExit_DoExit,no,no,no,no,,
,,,,testSetStatusCodeOrExit_SetStatus,no,no,no,no,,
12/16/2016 8:48:53,e2801519874e8a9695366946e6a51b479b3e4703,pmd-cpp/pmd-java: checkstyle fixes,CPPTokenizerTest.java,testContinuation_IntraToken,no,no,no,no,,
,,,,testContinuation_InterToken,no,no,no,no,,
,,,JDKVersionTest.java,testAssertAsKeywordVariantsSucceedWith1_4,no,no,no,no,,
,,,,testAssertAsVariableDeclIdentifierFailsWith1_4,no,no,no,no,,
,,,,testAssertAsMethodNameIdentifierFailsWith1_4,no,no,no,no,,
,,,,testAssertAsIdentifierSucceedsWith1_3,no,no,no,no,,
,,,,testAssertAsKeywordFailsWith1_3,no,no,no,no,,
,,,,testAssertAsIdentifierSucceedsWith1_3_test2,no,no,no,no,,
,,,AcceptanceTest.java,test_1,no,no,no,no,,
,,,,test_2,no,no,no,no,,
,,,,test_3,no,no,no,no,,
,,,,test_4,no,no,no,no,,
,,,,test_6,no,no,no,no,,
,,,,test_7,no,no,no,no,,
,,,,test_8,no,no,no,no,,
,,,,test_9,no,no,no,no,,
,,,,test_10,no,no,no,no,,
,,,,test_11,no,no,no,no,,
,,,,test_12,no,no,no,no,,
,,,,test_13,no,no,no,no,,
,,,,test_14,no,no,no,no,,
,,,,test_15,no,no,no,no,,
,,,,test_16,no,no,no,no,,
,,,,test_17,no,no,no,no,,
,,,,test_18,no,no,no,no,,
,,,,test_19,no,no,no,no,,
,,,,test_20,no,no,no,no,,
,,,,test_21,no,no,no,no,,
,,,,test_22,no,no,no,no,,
,,,,test_23,no,no,no,no,,
,,,,test_24,no,no,no,no,,
,,,,test_25,no,no,no,no,,
,,,,test_26,no,no,no,no,,
,,,,test_27,no,no,no,no,,
,,,,test_28,no,no,no,no,,
,,,,test_29,no,no,no,no,,
,,,,test_30,no,no,no,no,,
12/16/2016 9:10:04,3cb9a423c9007240bed025b8b7b8e62b7f41f97a,"pmd-apex, pmd-javascript, pmd-plsql, pmd-vm: Checkstyle fixes",InterfaceMethodTest.java,should_not_fail,no,no,no,no,,
,,,ClassTypeResolverJava8Test.java,interface_method_should_be_parseable,no,no,no,no,,
,,,,repeatable_annotations_method_should_be_parseable,no,no,no,no,,
01/03/2017 4:22:42,b950929b7cd224c32eef1b2d3afc32d4c6b53ab4,"Improve symboltable codebase

 - Move shared code to pmd-core
 - Allow search methods to stop searching when they want to
 - If we are looking for a variable declaration, just search among those and not all name declarations
 - This is roughtly another 10% improvement on symbol table performance",VariableUsageFinderFunctionTest.java,testLookingForUsed,yes,yes,yes,yes,,
02/10/2017 22:04:02,d5a9ba949f154c0826c17959505504cf8caf3596,"[core] Cache rule violations

 - This allows to completely ignore unmodified files, even if they had violations",FileAnalysisCacheTest.java,testStoreSkipsFilesWithViolations,no,no,no,no,,
02/15/2017 17:36:31,47b29dfaa7a5f7054145dd5a886ce1b8f5e78d04,Fixed up parser unit tests,LanguageVersionDiscovererTest.java,testJspFile,no,no,no,no,,
,,,VfParserTest.java,testParseDollar,no,no,no,no,,
,,,VfDocStyleTest.java,testSimplestJsp,no,no,no,no,,
,,,,quoteExpression,yes,yes,yes,yes,,
,,,,noQuoteAttrWithJspExpression,yes,yes,yes,yes,,
,,,,noQuoteAttrWithMalformedJspExpression,yes,yes,yes,yes,,
,,,,noQuoteAttrWithScriptletInValue,yes,yes,yes,yes,,
,,,XPathJspRuleTest.java,testExpressionMatching,yes,yes,yes,yes,,
02/21/2017 16:45:10,83dc8d6272f3fa673d44289e71e52a5a9db9eeac,Added support for DotExpression and Arguments list,VfDocStyleTest.java,textBetweenUnopenedTag,yes,yes,yes,yes,,
,,,,textMultipleClosingTags,yes,yes,yes,yes,,
,,,,noQuoteAttrValue,conflict,yes,no,yes,,
,,,,noQuoteAttrWithJspEL,yes,yes,yes,yes,,
,,,,noQuoteAttrCrLf,yes,yes,yes,yes,,
,,,,noQuoteAttrTab,conflict,yes,no,yes,,
,,,,noQuoteAttrWithBeanWriteTagAsValue,yes,yes,yes,yes,,
,,,,quoteAttrWithBeanWriteTagAsValue,yes,yes,yes,yes,,
,,,,noQuoteAttrWithDollarSignInValue,yes,yes,yes,yes,,
,,,,noQuoteAttrWithSharpSymbolInValue,yes,yes,yes,yes,,
02/27/2017 15:33:00,cd2eb5dcf18734139323301a55fa051548ab24cb,Parser fix for EL in no quote context,VfDocStyleTest.java,quoteTagInAttribute,yes,yes,yes,yes,,
,,,,unclosedEndOfDoc,yes,yes,yes,yes,,was ignored test
02/28/2017 22:12:42,1218cd5c5b949ee075ff02d1aefc6b340ae74610,Fixed up parser unit tests,LanguageVersionDiscovererTest.java,testJspFile,no,no,no,no,,
,,,VfParserTest.java,testParseDollar,no,no,no,no,,
,,,VfDocStyleTest.java,testSimplestJsp,no,no,no,no,,
,,,,quoteExpression,yes,yes,yes,yes,,
,,,,noQuoteAttrWithJspExpression,yes,yes,yes,yes,,
,,,,noQuoteAttrWithMalformedJspExpression,yes,yes,yes,yes,,
,,,,noQuoteAttrWithScriptletInValue,yes,yes,yes,yes,,
,,,XPathJspRuleTest.java,testExpressionMatching,yes,yes,yes,yes,,
02/28/2017 22:13:14,7d9cd70e5531206dde733480900fdf56386a4a29,Added support for DotExpression and Arguments list,VfDocStyleTest.java,textBetweenUnopenedTag,yes,yes,yes,yes,,
,,,,textMultipleClosingTags,yes,yes,yes,yes,,
,,,,noQuoteAttrValue,conflict,yes,no,yes,,
,,,,noQuoteAttrWithJspEL,yes,yes,yes,yes,,
,,,,noQuoteAttrCrLf,yes,yes,yes,yes,,
,,,,noQuoteAttrTab,conflict,yes,no,yes,,
,,,,noQuoteAttrWithBeanWriteTagAsValue,yes,yes,yes,yes,,
,,,,quoteAttrWithBeanWriteTagAsValue,yes,yes,yes,yes,,
,,,,noQuoteAttrWithDollarSignInValue,yes,yes,yes,yes,,
,,,,noQuoteAttrWithSharpSymbolInValue,yes,yes,yes,yes,,
02/28/2017 22:13:14,758a131454217900f2b7e45b361ca0173fcaf89b,Parser fix for EL in no quote context,VfDocStyleTest.java,quoteTagInAttribute,yes,yes,yes,yes,,
,,,,unclosedEndOfDoc,yes,yes,yes,yes,missing deleted tests,was previously ignored
03/06/2017 5:40:55,3c5c177d952258fbb7a7776e91470078169158ce,All tests run,SuppressWarningsTest.java,testSpecificSuppressionValue1,yes,yes,yes,yes,present in the validated sheet,
,,,,testSpecificSuppressionValue2,yes,yes,yes,yes,,
,,,,testSpecificSuppressionValue3,yes,yes,yes,yes,,
,,,,testSpecificSuppressionMulitpleValues1,yes,yes,yes,yes,,
,,,,testSpecificSuppressionMulitpleValues2,conflict,no,no,yes,,
03/13/2017 12:29:03,48e4efea4b2d0a98b2f0c8732a89f122bb0649b4,All tests run,SuppressWarningsTest.java,testSpecificSuppressionValue1,yes,yes,yes,yes,present in the validated sheet,
,,,,testSpecificSuppressionValue2,yes,yes,yes,yes,,
,,,,testSpecificSuppressionValue3,yes,yes,yes,yes,,
,,,,testSpecificSuppressionMulitpleValues1,yes,yes,yes,yes,,
,,,,testSpecificSuppressionMulitpleValues2,conflict,no,no,yes,,
04/14/2017 12:39:03,5c8d324230957c08f25833fa187fc02b4867f99b,Removing comment AST nodes for cleaner tree,VfDocStyleTest.java,testComment,yes,yes,yes,yes,,
04/14/2017 15:41:50,63ea1906afacc108871bb42c8e98d1e684df58c8,"Revert ""Merge branch 'pr-287'""

This reverts commit 2d322882d3baf52fcb46d1af32b922182120cd1b, reversing
changes made to e58422bf7ef3c3a1da303010c12e138fcf520cf5.",SuppressWarningsTest.java,testClassLevelSuppression,yes,yes,yes,yes,,
,,,,testInheritedSuppression,yes,yes,yes,yes,,
,,,,testMethodLevelSuppression,yes,yes,yes,yes,,
,,,,testConstructorLevelSuppression,yes,yes,yes,yes,,
,,,,testFieldLevelSuppression,yes,yes,yes,yes,,
,,,,testParameterLevelSuppression,yes,yes,yes,yes,,
,,,,testLocalVariableLevelSuppression,yes,yes,yes,yes,,
,,,,testSpecificSuppression,yes,yes,yes,yes,,
,,,,testSpecificSuppressionMulitpleValues,yes,yes,yes,yes,,
,,,,testNoSuppressionBlank,yes,yes,yes,yes,,
,,,,testNoSuppressionSomethingElseS,yes,yes,yes,yes,,
,,,,testSuppressAll,yes,yes,yes,yes,,
,,,,testSpecificSuppressionAtTopLevel,yes,yes,yes,yes,,
04/19/2017 14:45:03,0de7313b8b7bf62052db919aac706c1b4ccfb362,"Fix additional potential resource leaks
refs #337 refs #349

(cherry picked from commit 23ed8139546a74562c9da03c2028a856ed39dfce)",RuleSetReferenceIdTest.java,constructor_GivenHttpUrlId_SucceedsAndProcessesIdCorrectly,no,no,no,no,,
,,,,constructor_GivenHttpUrl_InputStream,no,no,no,no,,
,,,,constructor_GivenHttpUrl_SingleRule_InputStream,no,no,no,no,,
05/30/2017 8:15:10,c543cef8b16fb80a74dfe1a42c18546001b7a781,"Big refactor of qname

The creation methods now mostly take the node to describe as parameter. That way, the implementation of the class is less exposed, the creation methods can be overloaded and simplified in the AST nodes' classes.

Only nested class do not do that. That is to keep the recursive call to getQualifiedName which would be much more complicated if it was called from QualifiedName rather than the AST node.",QualifiedNameTest.java,testEquals,yes,yes,yes,yes,,
06/11/2017 8:51:33,8e9313791ff00792a4068fd98b50567ad89fd7b2,Completed tests for signatures,MetricsVisitorTest.java,testAllOperations,no,no,no,no,,renamed
,,,SignatureTest.java,roleTest,no,no,no,no,,
,,,,isAbstractTest,no,no,no,no,,
06/13/2017 10:15:30,18e243447b87f203f0c0652dbee42748f10bb1d5,"Java, typeres: clean up generic field tests",ClassTypeResolverTest.java,testGenericFieldAccess,no,no,no,no,,refactored
06/17/2017 5:42:13,0f9a4a97c0113641af0277c8bb955afd68983e58,"cpp: skip line continuation character in grammar
Fixes #431

Note: the tokens separate by such continuation characters are not
merged and appear as two separate tokens, which could lead to false
negatives in duplication detection.

ContinuationReader is deleted, since skipping characters in the stream
makes it difficult to provide accurate line numbers/positions.",ContinuationReaderTest.java,testHappyPath,yes,yes,yes,yes,,
06/26/2017 9:03:35,739dccfcca05778793fc7d613b660e86fb3b7b99,"Refactored AbstractPropertyTester and subclasses
Still fails test though",BooleanPropertyTest.java,testErrorForBad,no,no,no,no,,
,,,CharacterPropertyTest.java,testErrorForBad,conflict,yes,yes,no,empty test,renamed; empty test
,,,IntegerPropertyTest.java,testErrorForBad,conflict,yes,yes,no,empty test,renamed; empty test
07/13/2017 9:53:26,8474131f5bd11c3851de4ea40e3041b60c8fe22c,Removed wrappers altogether,SimpleEnumeratedPropertyTest.java,testWrapper,yes,yes,yes,yes,,"check tool for missing tests
hint: filename ""*tester.java"""
07/24/2017 9:37:32,b38dc2cd02396d6b2995249ee354dbb60f5badd5,"Java, typeres: fix for PR",TypeInferenceTest.java,testEqualityReduce,no,no,no,no,,
,,,,testSubtypeReduce,no,no,no,no,,
,,,,testLooseInvocation,no,no,no,no,,
,,,,testContainmentReduce,no,no,no,no,,
07/24/2017 12:36:30,6b335b1a253dfd97822e80fb5dab13cb1c822fb1,"Java, typeres: split incorporation tests",TypeInferenceTest.java,testIncorporation,no,no,no,no,,
08/03/2017 11:42:58,6d0ebbf63d6be28efedbb0c3e4d6b8aee6b89be5,Resolve conflicts,JavaSigMaskTest.java,testEmptyOperationMask,yes,yes,yes,yes,,duplicated
,,,,testEmptyFieldMask,yes,yes,yes,yes,,duplicated
,,,,testFinalFields,yes,yes,yes,yes,,duplicated
,,,,testStaticFields,yes,yes,yes,yes,,duplicated
,,,,testFieldvisibility,yes,yes,yes,yes,,duplicated
,,,,testOperationVisibility,yes,yes,yes,yes,,duplicated
,,,,testOperationRoles,yes,yes,yes,yes,,duplicated
08/27/2017 16:32:09,76b9b393689d4d5a2e3ecce2fc78ffca524e8f0d,Separated multifile analysis from metrics,JavaMetricsVisitorTest.java,testStaticOperationsSig,yes,yes,yes,yes,"Missing tests. Although tests with the same name have been added in a different file, they are not the same tests",
09/29/2017 4:20:37,f7d67df4426db0a29170e3e14f2c1e84aa6008d2,Remove ruleset schema 3.0.0,RuleSetSchemaTest.java,verifyVersion3,yes,yes,yes,yes,,
10/01/2017 19:24:39,15b638082b9006c274d069d1c70ff327e1bc2c04,Split fxml and controllers,DesignerWindowSettingsTest.java,testKeysNamesAreUnique,yes,yes,yes,yes,,
10/25/2017 16:03:13,1308b2c7fa57160c019d5ebdb611e40539080ec0,"[core] Changes to execution classpath invalidate cache

 - Resolves #603",FileAnalysisCacheTest.java,testClasspathChangeWithoutDFAorTypeResolutionDoesNotInvalidatesCache,no,no,no,no,,
,,,,testClasspathJarContentsChangeInvalidatesCache,no,no,no,no,,
11/01/2017 12:54:10,c29f2a44e61e259a6103ef5ed874d3cf02c24d74,"Revert ""Temporarily disable the unit tests until the rules are moved into the""

This reverts commit ded09b649895436c183eb7ffe93d5119a4d2a126.",RuleSetFactoryTest.java,testAllPMDBuiltInRulesMeetConventions,yes,yes,yes,yes,,ignored test
12/22/2017 5:03:20,109f458dbf0d6b8c64d77943f9523d98700162d9,"Fixes #793 [java] Parser error with private method in nested classes in interfaces

*   Remember old state to allow nesting
*   Fix ASTMethodDeclaration.isInterfaceMember
*   Extended tests",JDKVersionTest.java,jdk7PrivateMethodInnerClassInterface,no,no,no,no,,
03/03/2018 4:53:22,65a5d3f835f738fabcc424f1b6f3ee45f2a3cf54,"[java] Migrate internal rulesets used in unit tests
Avoiding deprecation warnings
References #946",RuleSetFactoryTest.java,testDogfoodRuleset,yes,yes,yes,yes,,
03/19/2018 8:25:00,ccc1443373284682809b5ae6cc0c8714701163bf,"Use JavaQualifiedName to resolve anonymous classes types in ClassTypeResolver

    Success! We still need to figure out a straightforward bridge between JavaTypeDefinition and qualified names",ClassTypeResolverTest.java,testAnoymousExtendingObject,no,no,no,no,,
08/03/2018 8:48:23,b9344ef6f6a75483439fea73403b7724c9e235a5,[plsql] Add support for OrderBy and RowLimiting clauses for SELECT,SelectIntoStatementTest.java,testParsing,no,no,no,no,,
09/04/2018 5:30:29,ce25568664e178cd5f9535d9159e4b0793dd65c0,Allow to write tests in Kotlin,Java11Test.java,testLocalVariableSyntaxForLambdaParametersWithJava10,conflict,no,yes,no,,"replaced with tests in kotlin;
START OF KOTLIN"
